,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,training set RMSE,training set R^2,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
33,integ,i_11cp,ii_random,des_random_5,iii_lgbm,277268.802,0.677,379184.800,0.341,339430.400,0.432,"{'learning_rate': [0.082], 'max_depth': [8], 'n_estimators': [240], 'num_leaves': [20]}"
34,integ,i_02cl,ii_mlr,mlr_ff_multifinal,iii_lgbm,253632.189,0.730,353168.700,0.428,340919.500,0.427,"{'learning_rate': [0.1], 'max_depth': [12], 'n_estimators': [130], 'num_leaves': [20]}"
35,integ,i_12s3g,ii_random,des_random_6,iii_rf,359543.013,0.458,384030.200,0.324,349854.000,0.396,"{'max_depth': [16], 'max_features': [16], 'max_leaf_nodes': [50], 'n_estimators': [800]}"
36,integ,i_11cg,ii_corr,50,iii_gbrt,305007.611,0.610,393839.400,0.289,351028.000,0.392,"{'learning_rate': [0.08], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [10], 'n_estimators': [110]}"
37,integ,i_13s3g,ii_random,des_random_9,iii_gbrt,352199.097,0.480,380954.200,0.335,355148.300,0.378,"{'learning_rate': [0.1], 'max_depth': [6], 'max_features': [17], 'max_leaf_nodes': [8], 'n_estimators': [110]}"
38,integ,i_13s3l,ii_mlr,mlr_ff_multifinal,iii_rf,354357.548,0.473,389652.900,0.304,357905.400,0.368,"{'max_depth': [22], 'max_features': [20], 'max_leaf_nodes': [46], 'n_estimators': [890]}"
39,integ,i_02s1h,ii_random,des_random_4,iii_lgbm,346661.255,0.496,351460.700,0.434,359157.400,0.364,"{'learning_rate': [0.09], 'max_depth': [12], 'n_estimators': [80], 'num_leaves': [20]}"
40,integ,i_02s3h,ii_corr,45,iii_lgbm,349294.203,0.488,399620.400,0.268,360835.800,0.358,"{'learning_rate': [0.093], 'max_depth': [12], 'n_estimators': [180], 'num_leaves': [20]}"
41,integ,i_13s3h,ii_corr,55,iii_lgbm,332669.936,0.536,396853.400,0.278,363646.000,0.348,"{'learning_rate': [0.1], 'max_depth': [14], 'n_estimators': [400], 'num_leaves': [20]}"
42,integ,i_12s1h,ii_random,des_random_1,iii_lgbm,364970.413,0.441,364353.800,0.392,363854.600,0.347,"{'learning_rate': [0.093], 'max_depth': [12], 'n_estimators': [60], 'num_leaves': [20]}"
43,integ,i_13s1h,ii_random,des_random_1,iii_lgbm,363361.426,0.446,374036.700,0.359,364316.900,0.345,"{'learning_rate': [0.093], 'max_depth': [14], 'n_estimators': [80], 'num_leaves': [20]}"
44,integ,i_10ch,ii_mlr,mlr_ff_multifinal,iii_rf,312716.824,0.590,406635.100,0.242,366333.200,0.338,"{'max_depth': [18], 'max_features': [15], 'max_leaf_nodes': [50], 'n_estimators': [200]}"
45,integ,i_12s3l,ii_random,des_random_5,iii_rf,391544.103,0.357,407578.700,0.239,366728.400,0.337,"{'max_depth': [8], 'max_features': [14], 'max_leaf_nodes': [24], 'n_estimators': [1860]}"
46,integ,i_12s3h,ii_random,des_random_9,iii_gbrt,333128.386,0.534,398371.000,0.273,369002.200,0.329,"{'learning_rate': [0.087], 'max_depth': [4], 'max_features': [15], 'max_leaf_nodes': [8], 'n_estimators': [160]}"
