,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,training set RMSE,training set R^2,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
86,ltl10,i_01cp,ii_random,des_random_9,iii_gbrt,0.002,1.000,0.200,0.501,0.200,0.593,"{'learning_rate': [0.079], 'max_depth': [6], 'max_features': [40], 'max_leaf_nodes': [36], 'n_estimators': [370]}"
87,ltl10,i_02cn,ii_random,des_random_8,iii_gbrt,0.061,0.964,0.200,0.455,0.200,0.592,"{'learning_rate': [0.18], 'max_depth': [4], 'max_features': [60], 'max_leaf_nodes': [12], 'n_estimators': [380]}"
88,ltl10,i_01cp,ii_corr,55,iii_gbrt,0.020,0.996,0.200,0.519,0.200,0.591,"{'learning_rate': [0.061], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [14], 'n_estimators': [570]}"
89,ltl10,i_02a,ii_random,des_random_6,iii_gbrt,0.099,0.906,0.200,0.499,0.200,0.591,"{'learning_rate': [0.054], 'max_depth': [4], 'max_features': [60], 'max_leaf_nodes': [12], 'n_estimators': [460]}"
90,ltl10,i_01cp,ii_corr,55,iii_lgbm,0.078,0.941,0.200,0.509,0.200,0.591,"{'learning_rate': [0.078], 'max_depth': [14], 'n_estimators': [160], 'num_leaves': [20]}"
91,ltl10,i_01cp,ii_random,des_random_7,iii_lgbm,0.052,0.974,0.200,0.520,0.200,0.591,"{'learning_rate': [0.049], 'max_depth': [16], 'n_estimators': [290], 'num_leaves': [20]}"
92,ltl10,i_01cg,ii_corr,60,iii_gbrt,0.001,1.000,0.200,0.490,0.200,0.590,"{'learning_rate': [0.062], 'max_depth': [6], 'max_features': [30], 'max_leaf_nodes': [12], 'n_estimators': [1860]}"
93,ltl10,i_02ch,ii_random,des_random_1,iii_lgbm,0.114,0.876,0.200,0.443,0.200,0.590,"{'learning_rate': [0.1], 'max_depth': [12], 'n_estimators': [480], 'num_leaves': [20]}"
94,ltl10,i_01cn,ii_random,des_random_0,iii_gbrt,0.015,0.998,0.200,0.566,0.200,0.590,"{'learning_rate': [0.082], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [14], 'n_estimators': [410]}"
95,ltl10,i_01cp,ii_corr,50,iii_lgbm,0.084,0.932,0.200,0.526,0.200,0.590,"{'learning_rate': [0.087], 'max_depth': [14], 'n_estimators': [130], 'num_leaves': [20]}"
96,ltl10,i_02ch,ii_corr,200,iii_rf,0.130,0.838,0.200,0.550,0.200,0.590,"{'max_depth': [24], 'max_features': [170], 'max_leaf_nodes': [50], 'n_estimators': [320]}"
97,ltl10,i_01ch,ii_random,des_random_0,iii_lgbm,0.051,0.975,0.200,0.618,0.200,0.590,"{'learning_rate': [0.045], 'max_depth': [8], 'n_estimators': [340], 'num_leaves': [20]}"
98,ltl10,i_01cg,ii_mlr,mlr_ff_multifinal,iii_lgbm,0.077,0.944,0.200,0.519,0.200,0.590,"{'learning_rate': [0.06], 'max_depth': [14], 'n_estimators': [130], 'num_leaves': [20]}"
99,ltl10,i_01cp,ii_random,des_random_4,iii_gbrt,0.057,0.969,0.200,0.537,0.200,0.589,"{'learning_rate': [0.082], 'max_depth': [6], 'max_features': [5], 'max_leaf_nodes': [14], 'n_estimators': [180]}"
100,ltl10,i_02ch,ii_random,des_random_2,iii_gbrt,0.065,0.960,0.300,0.354,0.200,0.589,"{'learning_rate': [0.18], 'max_depth': [6], 'max_features': [25], 'max_leaf_nodes': [14], 'n_estimators': [1090]}"
101,ltl10,i_01cl,ii_la,la_ff_final,iii_gbrt,0.006,1.000,0.200,0.569,0.200,0.589,"{'learning_rate': [0.1], 'max_depth': [6], 'max_features': [25], 'max_leaf_nodes': [24], 'n_estimators': [250]}"
102,ltl10,i_01cg,ii_corr,45,iii_gbrt,0.005,1.000,0.200,0.495,0.200,0.589,"{'learning_rate': [0.062], 'max_depth': [8], 'max_features': [15], 'max_leaf_nodes': [12], 'n_estimators': [1070]}"
103,ltl10,i_01cl,ii_random,des_random_4,iii_lgbm,0.025,0.994,0.200,0.514,0.200,0.589,"{'learning_rate': [0.12], 'max_depth': [12], 'n_estimators': [250], 'num_leaves': [20]}"
104,ltl10,i_01cp,ii_random,des_random_8,iii_lgbm,0.057,0.968,0.200,0.506,0.200,0.589,"{'learning_rate': [0.1], 'max_depth': [10], 'n_estimators': [130], 'num_leaves': [20]}"
105,ltl10,i_01cn,ii_random,des_random_1,iii_gbrt,0.016,0.998,0.200,0.564,0.200,0.588,"{'learning_rate': [0.078], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [18], 'n_estimators': [330]}"
106,ltl10,i_01cg,ii_random,des_random_6,iii_lgbm,0.062,0.963,0.200,0.498,0.200,0.588,"{'learning_rate': [0.1], 'max_depth': [16], 'n_estimators': [120], 'num_leaves': [20]}"
107,ltl10,i_01cn,ii_random,des_random_0,iii_svm_rbf,0.128,0.842,0.200,0.562,0.200,0.588,{'gamma': [0.014]}
108,ltl10,i_01cg,ii_corr,25,iii_lgbm,0.066,0.958,0.200,0.469,0.200,0.588,"{'learning_rate': [0.069], 'max_depth': [14], 'n_estimators': [300], 'num_leaves': [20]}"
109,ltl10,i_01cn,ii_corr,70,iii_gbrt,0.027,0.993,0.200,0.568,0.200,0.587,"{'learning_rate': [0.081], 'max_depth': [6], 'max_features': [5], 'max_leaf_nodes': [16], 'n_estimators': [300]}"
110,ltl10,i_01cg,ii_corr,20,iii_lgbm,0.084,0.932,0.200,0.469,0.200,0.587,"{'learning_rate': [0.083], 'max_depth': [12], 'n_estimators': [180], 'num_leaves': [20]}"
111,ltl10,i_01cg,ii_random,des_random_5,iii_gbrt,0.000,1.000,0.200,0.529,0.200,0.586,"{'learning_rate': [0.079], 'max_depth': [8], 'max_features': [20], 'max_leaf_nodes': [28], 'n_estimators': [770]}"
112,ltl10,i_01cn,ii_corr,80,iii_lgbm,0.090,0.923,0.200,0.553,0.200,0.586,"{'learning_rate': [0.075], 'max_depth': [12], 'n_estimators': [100], 'num_leaves': [20]}"
113,ltl10,i_02cn,ii_random,des_random_2,iii_gbrt,0.098,0.908,0.200,0.476,0.200,0.585,"{'learning_rate': [0.13], 'max_depth': [4], 'max_features': [10], 'max_leaf_nodes': [16], 'n_estimators': [300]}"
114,ltl10,i_01cg,ii_random,des_random_9,iii_lgbm,0.074,0.947,0.200,0.522,0.200,0.585,"{'learning_rate': [0.072], 'max_depth': [12], 'n_estimators': [130], 'num_leaves': [20]}"
115,ltl10,i_01cn,ii_random,des_random_6,iii_lgbm,0.062,0.964,0.200,0.529,0.200,0.585,"{'learning_rate': [0.097], 'max_depth': [12], 'n_estimators': [130], 'num_leaves': [20]}"
116,ltl10,i_01cn,ii_random,des_random_8,iii_svm_rbf,0.118,0.865,0.200,0.545,0.200,0.585,{'gamma': [0.017]}
117,ltl10,i_02cn,ii_random,des_random_7,iii_gbrt,0.074,0.947,0.200,0.467,0.200,0.584,"{'learning_rate': [0.079], 'max_depth': [8], 'max_features': [25], 'max_leaf_nodes': [26], 'n_estimators': [170]}"
118,ltl10,i_01cg,ii_random,des_random_7,iii_lgbm,0.075,0.946,0.200,0.508,0.200,0.584,"{'learning_rate': [0.077], 'max_depth': [12], 'n_estimators': [120], 'num_leaves': [20]}"
119,ltl10,i_01cg,ii_random,des_random_3,iii_lgbm,0.069,0.954,0.200,0.480,0.200,0.584,"{'learning_rate': [0.081], 'max_depth': [14], 'n_estimators': [120], 'num_leaves': [20]}"
